Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close
184.149994,173.139999,90.190002,110.559998,127.709999,55.68,108.050003,58.799999,169.839996,1139.48999,64.5,276.589996,244.300003,309.059998,82.910004,32.580002,104.5,66.68,103.949997,338.420013,48.110001,147.580002,36.650002,158.570007,36.419998,50.220001,71.769997,17.25,16.209999,50.040001,99.459999,107.709999,35.959999,61.189999,124.879997,48.450001,181.860001,128.270004,30.1,30.879999,73.209999,1034.48999,40.139999,95.050003,67.970001,40.599998,212.050003,98.949997,44.939999,151.789993,398.48999,103.220001,39.880001,104.730003,29.49,5.46,30.530001,25.139999,268.76001,127.620003,18.530001,42.32,61.27,83.720001,215.690002,54.209999,60.41,55.48,196.229996,345,216.050003,65.120003,1766.670044,66.669998,384.440002,72.669998,144.830002,110.25,57.259998,64.870003,93.580002,6378.629883
182.899994,174.960007,88.650002,110.209999,127.769997,55.689999,107.599998,57.68,169.960007,1156.160034,65.139999,275.369995,249.649994,309.799988,82.989998,32.450001,105.160004,70.029999,103.620003,334.269989,48.029999,147.360001,36.450001,158.690002,36.41,51.009998,71.709999,17.790001,16.719999,50.43,99.769997,107.32,35.939999,62.119999,126.980003,48.75,180.869995,127.709999,29.940001,30.610001,72.239998,1035.959961,40.330002,95.029999,69.949997,40.880001,215.350006,99,44.650002,151.630005,396.589996,104.010002,39.790001,104.470001,29.629999,5.44,30.639999,24.940001,265.890015,126.389999,18.809999,42.330002,61.27,83.110001,218.649994,53.52,61.349998,55.310001,196.320007,347.700012,214.929993,64.68,1759.189941,68.129997,387.540009,72.300003,149.779999,108.540001,57.139999,64.720001,93.82,6386.120117
184.460007,174.970001,89.150002,110.019997,129.5,55.790001,108.610001,57.91,170.119995,1186,66.029999,282.380005,249.419998,308.970001,82.709999,32.630001,104.5,70.57,104.019997,328.980011,47.639999,147.710007,36.490002,159.419998,35.869999,50.900002,72.269997,17.5,16.459999,49.869999,98.379997,107.940002,35.84,61.18,126.809998,49.07,182.779999,128.130005,29.780001,30.469999,72.879997,1040.609985,40.290001,94.650002,69.970001,40.869999,214.860001,98.779999,44.75,153.910004,398.149994,104.160004,39.209999,105.040001,29.690001,5.44,30.700001,24.82,271.380005,126.5,18.51,42.150002,61.75,83.260002,216.259995,53.849998,61.68,55.5,195.75,344.209991,216.960007,64.690002,1758.420044,68.910004,384.850006,71.32,147.860001,109.75,56.799999,64.290001,93.879997,6409.290039
185,174.089996,87.449997,110.139999,130.240005,55.349998,107.75,56.939999,169.710007,1195.829956,65.739998,284.619995,247.020004,311.730011,82.959999,32.630001,103.330002,69.519997,104.720001,321.839996,46.810001,147.960007,36.869999,158.490005,35.549999,50.66,72.400002,17.469999,16.389999,49.650002,98.199997,106.989998,35.990002,61.470001,126.68,48.950001,183.029999,128.160004,29.700001,30.389999,72.489998,1054.209961,39.080002,93.699997,69.889999,40.77,223.839996,97.860001,44.490002,154.770004,403.700012,103.639999,38.66,104.389999,29.01,5.44,29.92,24.309999,272.619995,126.93,18.23,42.470001,61.77,83.870003,216.339996,53.290001,62.779999,55.610001,195.050003,333.529999,214.139999,64.68,1763.400024,68.139999,374.529999,71.330002,146.210007,107.220001,55.91,64.720001,94.220001,6405.970215
185.399994,173.070007,87.07,111.220001,129.949997,55.360001,108.099998,57.330002,170.259995,1193.599976,65.970001,277.399994,244.029999,317.140015,82.559998,32.689999,103.989998,69.75,104.220001,325.890015,46.669998,152.029999,37.73,157.5,36.25,52.130001,72.870003,17.969999,16.870001,50.41,100.940002,109.470001,35.5,61.439999,125.68,50.400002,182.419998,128.410004,30.17,30.860001,72.169998,1047.410034,39.98,93.779999,70.5,40.450001,226.279999,95.830002,44.73,155.789993,402.230011,106.029999,38.57,107.160004,29.18,5.43,30.120001,24.34,269.839996,126.900002,18.24,42.610001,62.09,84.879997,228.470001,53.860001,61.380001,55.310001,199.179993,331.98999,210.710007,65.800003,1752.02002,68.379997,366,72.809998,149.509995,107.550003,56.66,67.75,95.230003,6422.560059
176.850006,169.479996,85.660004,113.330002,109.339996,55.34,107.370003,52.91,172.229996,1161.27002,62.009998,271.5,235.490005,319.959991,83.269997,32.580002,103.120003,69.769997,102.059998,331.670013,46.25,153.729996,37.48,156.070007,37.189999,54.439999,72.110001,18.870001,17.780001,51.279999,104.139999,105.489998,34.380001,62.860001,122.019997,51.240002,175.130005,128.720001,31.299999,32.099998,69.379997,1021.659973,38.75,92.839996,70.300003,42.27,227.479996,95.959999,43.950001,154.220001,394.299988,108.639999,37.830002,100.349998,31.27,5.48,32.279999,24.469999,267.700012,126.489998,18.24,42.939999,61.889999,83.339996,236.320007,52.110001,61.830002,55.290001,188.149994,324.420013,196.419998,66.580002,1734.449951,66.519997,358.630005,75.949997,149.539993,105.330002,57.509998,69.360001,94.980003,6311.379883
181.470001,171.850006,86.110001,114.459999,109.699997,55.779999,109.809998,52.77,175.660004,1176.75,62.400002,277.940002,238.580002,322.170013,85.800003,33.07,100.830002,70.690002,104.290001,326.209991,46.080002,157.440002,37.299999,158.080002,37.540001,55.75,72.279999,19.02,18.08,50.650002,102.760002,106.349998,34.669998,65.18,122.5,52.389999,177.179993,131.449997,31.15,31.940001,69.510002,1021.409973,38.560001,93.019997,71.449997,41.720001,230.029999,98.989998,44.84,157.220001,399.779999,111.139999,37.450001,102.239998,30.83,5.5,31.76,24.4,275.140015,127,18.25,42.939999,62.669998,84.169998,236.210007,52.330002,61.07,54.16,187.580002,328.709991,200.710007,67.309998,1739.709961,66.339996,361.859985,76.029999,148.75,104.739998,57.82,68.239998,96.419998,6365.560059
179.520004,171.050003,85.400002,113.75,107.059998,55.790001,108.959999,51.91,177.199997,1162.349976,61.959999,271.559998,235.070007,319.350006,85,33.189999,102.139999,70.169998,104.300003,336.269989,46.32,157.5,37.599998,159.009995,38.43,56.139999,71.360001,19.459999,18.4,50.32,103.010002,106.019997,35.200001,64.410004,122.699997,52.18,175.100006,130.410004,31.469999,32.189999,68.239998,1010.169983,39.110001,91.839996,70.660004,40.849998,225.240005,97.940002,44.68,156.440002,396.660004,109.010002,37.27,103.870003,30.790001,5.54,31.700001,24.719999,272.910004,126.860001,17.26,42.919998,62.919998,84.260002,234.399994,51.91,60.900002,54.810001,186.820007,323.899994,197.679993,66.870003,1735.300049,65.489998,373.470001,75.730003,148.25,102.230003,57.32,68.160004,95.639999,6337.870117
168.440002,169.800003,84.790001,114.809998,107.949997,56.439999,111.75,49.77,178.690002,1133.949951,58.599998,263.609985,229.660004,317.399994,83.620003,33.279999,102.610001,69.790001,102.650002,334,46.119999,158.710007,37.720001,158.070007,40.32,56.990002,70.32,20.85,19.52,51.599998,106.370003,100.830002,35.700001,68.160004,122.239998,54.880001,171.470001,132.240005,32.310001,33.09,68.160004,998.679993,39.200001,92.139999,71.209999,41.849998,213.449997,93.68,44.490002,154.539993,369.950012,110.199997,36.75,100.879997,31.309999,5.61,32.16,24.959999,271.730011,127.730003,16.85,43.110001,63.349998,81.080002,250.389999,51.41,60.240002,55.41,184.039993,328.910004,186.660004,67.610001,1723.23999,64.559998,378.369995,78.010002,145.339996,98.260002,58.759998,68.269997,96.010002,6263.700195
167.539993,169.639999,84.830002,115.68,106.589996,56.439999,108.900002,50.080002,178.669998,1141.569946,59.549999,261.649994,231.75,319.869995,80.760002,33.220001,102.559998,70.089996,103.589996,330.950012,45.950001,156.279999,37.310001,159.449997,39.52,55.790001,70.43,19.860001,18.57,52.029999,105.889999,103.379997,36.810001,67.839996,120.769997,53.889999,172.830002,130.880005,32.48,32.990002,68.419998,1005.150024,39.130001,91.110001,71.099998,41.889999,211.059998,93.709999,43.439999,154.470001,369.5,109.279999,37.299999,102.639999,30.879999,5.74,31.799999,24.799999,270.799988,127.529999,15.95,42.990002,63.049999,81.589996,250.210007,51.639999,60.959999,54.330002,184.210007,317.98999,187.740005,67.940002,1724.880005,64.690002,372.339996,77.019997,144.539993,97.599998,59.34,68.75,95.940002,6265.109863
173.520004,169.009995,85.410004,115.919998,106.919998,55.77,109.419998,51.009998,176.220001,1152.349976,60.75,263.890015,231.149994,314.660004,80.82,33.299999,102.169998,69.580002,103.540001,322.640015,45.279999,156.5,37.41,157.850006,38.630001,55.630001,71.5,19.440001,18.26,49.310001,105.519997,103.18,36.830002,68.57,119.169998,53.43,176.059998,130.559998,32.700001,33.209999,68.389999,1018.380005,39.18,90.809998,67.580002,41.439999,213.979996,93.790001,43.450001,156.190002,379.040009,110.410004,37.82,102.739998,30.32,5.6,31.200001,24.75,272.209991,127.300003,15.16,43.330002,63.27,82.779999,245.830002,51.5,62.119999,54.310001,185.300003,318.279999,189.259995,68.410004,1719.040039,64.980003,375.130005,76.790001,142.690002,96.470001,59.279999,67.010002,95.870003,6293.049805
174.610001,169.320007,86.110001,115.879997,109.610001,56.439999,106.779999,52.299999,173.960007,1159.790039,61.57,263.890015,233.009995,319.570007,80.900002,33.169998,102.730003,69.940002,103.529999,325.220001,43.759998,158,37.400002,158.919998,37.889999,56.16,71.610001,19.530001,18.34,48.950001,107.309998,104.370003,36.849998,67.410004,119.209999,53.84,180.139999,131.199997,33.77,34.18,69,1030.930054,39.580002,91.349998,67.57,41.68,214.669998,94.830002,43.080002,155.559998,383.779999,111.599998,38.130001,104.580002,30.35,5.63,31.24,24.950001,272.679993,127.849998,15.39,42.68,62.299999,82.489998,244.860001,52.16,61.919998,54.34,185.199997,320.350006,191.990005,68.529999,1719.619995,65.230003,373.609985,76.699997,143.360001,96.68,59.139999,66.480003,95.440002,6316.279785
173.570007,169.369995,85.519997,116.019997,107.160004,56.5,114.459999,51.43,175.410004,1162,62.43,259.910004,234.589996,325.769989,81.989998,33.48,106.089996,70.419998,104.779999,324.5,42.98,159.179993,37.610001,159.539993,37.950001,56.459999,71.82,19.66,18.4,48.59,108.669998,105.269997,37.650002,68.150002,117.540001,53.779999,179,131.720001,32.970001,33.299999,68.540001,1037.050049,40.490002,91.360001,67.900002,42.689999,217.649994,96.580002,43.349998,155.229996,379.609985,112.510002,38.009998,103.980003,29.870001,5.64,30.77,24.790001,276.450012,129.320007,15.04,42.650002,63.220001,84.160004,251.070007,51.889999,62.540001,55.029999,188.539993,321.51001,191.490005,69.010002,1719.839966,64.239998,380.779999,76.889999,148,96.279999,58.610001,67.660004,96.160004,6344.569824
174.309998,172.669998,85.800003,117.82,106.830002,56.549999,111.900002,51.619999,176.830002,1168.920044,63.169998,259.950012,233.539993,328.029999,88.110001,33.330002,108,70.129997,105.849998,331.48999,43.16,158.330002,37.959999,164.259995,38.439999,56.970001,71.559998,19.77,18.440001,49.43,107.07,107.919998,37.52,68.389999,117.830002,53.82,179.039993,131.830002,33.27,33.66,68.379997,1041.099976,40.470001,91.669998,68.32,43.82,214.110001,97.25,43.66,155.679993,373.549988,111.300003,38.459999,103.849998,30.709999,5.64,31.549999,24.52,288.799988,128.570007,15.37,42.869999,62.939999,85.230003,247.240005,52.189999,63.07,54.720001,186.220001,344.769989,194.660004,69.019997,1715.52002,65.18,381.320007,76.760002,148.5,96.980003,59.07,67.150002,94.32,6393.890137
172.539993,171.699997,85.480003,117.050003,106.330002,57.02,113.599998,50.470001,176.259995,1165.079956,64.400002,258.700012,232.729996,327.75,87.379997,33.490002,109.040001,70.360001,105.43,329.98999,43.34,157.190002,37.91,162.309998,39.509998,56.98,71.449997,19.65,18.32,49.630001,106.220001,107.660004,37.439999,68.559998,118.690002,52.959999,176.960007,131.199997,33.599998,34.099998,67.68,1040.47998,42.119999,92.019997,67.809998,43.57,212.639999,95.400002,43.330002,155.850006,370.48999,111.239998,38.560001,103.059998,31.129999,5.69,32,24.41,295.119995,128.759995,14.62,42.880001,62.91,85.580002,246.860001,51.450001,63.48,53.650002,185.729996,344.519989,190.839996,68.709999,1723.719971,64.860001,381.720001,76.410004,149.410004,96.470001,59.27,67.839996,94.599998,6383.649902
176.830002,172.270004,85.18,117.019997,106.019997,56.66,113.540001,50.759998,177.380005,1164.130005,64.599998,262.029999,233.240005,330.709991,88.660004,33.360001,108.199997,69.660004,106.43,329,43.59,157.289993,38.150002,164.850006,38.580002,57.689999,71.190002,19.790001,18.5,48.990002,105.589996,105.540001,37.400002,68.57,118.550003,53.110001,178.300003,130.809998,32.34,32.75,68.029999,1040.609985,42.080002,95.449997,68.699997,43.68,214.550003,98.099998,43.34,156.479996,371.079987,111.870003,40.799999,103.870003,30.77,5.69,31.700001,24.530001,318.940002,128.470001,15.59,42.939999,63.509998,85.349998,245.919998,51.189999,63.830002,53.16,187.860001,357.799988,186.179993,68.82,1742.609985,64.900002,386.670013,76.970001,147.309998,95.860001,59.490002,67.919998,94.410004,6394.669922
175,172.220001,85.440002,116.459999,106.25,56.759998,113.089996,51.310001,174.919998,1174.26001,65.029999,259.339996,231.820007,323.549988,88.529999,33.189999,108.239998,68.57,106.300003,328.679993,43.57,157.179993,37.900002,165,39.119999,57.310001,71.809998,20.040001,18.65,48.52,104.650002,106.419998,37.599998,69.019997,119.900002,52.540001,178.389999,129.899994,34.220001,34.880001,68.07,1049.150024,41.939999,95.870003,68.690002,42.959999,210.850006,95.970001,43.259998,156.190002,360.559998,111.389999,40.630001,104.419998,31.43,5.66,32.330002,24.1,321.01001,127.720001,16.24,42.77,63.130001,84.690002,241.449997,51.279999,62.560001,52.810001,189.559998,356.429993,186.470001,68.330002,1760.920044,64.699997,383.119995,75.510002,147.199997,94.089996,59.700001,66.779999,94.730003,6389.910156
177.509995,173.970001,86.690002,118.190002,108.400002,57.759998,115.760002,52.540001,177.039993,1179.140015,66.730003,265.730011,233.479996,327.940002,93.019997,33.709999,109.410004,69.419998,107.220001,322.309998,44.009998,158,38.189999,166.029999,39.709999,52.93,72.080002,21.040001,19.75,48.57,106.290001,109.279999,38.369999,71.550003,120.879997,53.279999,180.179993,131.960007,34.220001,34.990002,67.980003,1064.189941,42.02,94.07,70.160004,43.529999,216.550003,96.410004,44.560001,159.649994,369.869995,112.370003,40.32,105.629997,31.65,5.37,32.560001,24.82,318.910004,129.820007,15.48,43.380001,64.010002,86.849998,240.199997,52.459999,62.66,54,190.119995,355.790009,191.559998,69.769997,1760,64.760002,388.950012,75.959999,151.270004,94.629997,58.290001,68.419998,95,6466.319824
176.740005,176.419998,88.089996,118.639999,107.480003,65.669998,116.089996,53.400002,176.139999,1190.579956,66.010002,264.390015,240.929993,325.950012,92.599998,33.740002,108.040001,68.980003,105.5,323.230011,44.509998,159.880005,38.48,165.130005,39.540001,53.59,71.870003,21.639999,20.41,49.849998,109.099998,107.339996,38.18,73.379997,121.959999,53.709999,180.820007,132.339996,34.5,35.189999,69.540001,1077.140015,42.990002,91.550003,70.160004,43.360001,217.289993,93.559998,46.259998,161.130005,371.899994,112.830002,41.68,111.220001,31.889999,5.43,32.91,25.41,326.119995,133.339996,14.84,43.110001,64.029999,86.379997,245.880005,53.509998,63.470001,54.98,190.419998,363.399994,197.899994,70.25,1781.349976,65.379997,383.390015,77.559998,151.800003,95.839996,58.029999,69.199997,95.940002,6513.27002
174.970001,174.539993,87.949997,118.339996,105.389999,66.82,115.720001,52.959999,176.869995,1187.380005,64.900002,263.700012,235.619995,327.019989,90.849998,33.650002,107.059998,68.629997,104.940002,316.970001,44.32,158.990005,38.299999,166.139999,39.139999,54.849998,71.93,22.01,20.84,48.470001,109.169998,107,37.799999,73.660004,121.459999,53.330002,179.509995,132.160004,34.369999,35.060001,69.800003,1070.680054,42.18,91.669998,71.489998,43.490002,214.740005,95.019997,47.040001,159.880005,367.350006,112.739998,42.970001,111.620003,31.51,5.32,32.529999,26.23,329.279999,133.139999,15.1,43.25,64.209999,85.830002,243.029999,53.169998,63.639999,55.59,187.020004,361.869995,196.110001,69.260002,1780.619995,64.5,385.720001,78.540001,157.649994,95.68,58.009998,70.5,96,6480.669922
174.25,174.350006,88.650002,117.860001,105.029999,66.629997,118.349998,53.290001,177.110001,1177.619995,64.379997,265.640015,233.369995,333.470001,91.110001,33.549999,108.269997,68.519997,104.370003,316.380005,44.400002,159.089996,38.740002,168.949997,39.380001,55.41,72.709999,22.370001,21.120001,48.700001,108.919998,108.449997,37.93,73.989998,120.010002,53.549999,177.889999,131.589996,33.860001,34.27,68.989998,1064.949951,41.529999,91.110001,71.099998,43.439999,216.440002,94.029999,47.560001,159.350006,367.209991,112.75,42.16,112.449997,31.73,5.26,32.700001,26.459999,314.899994,133.839996,15.12,42.950001,64.019997,85.519997,242.050003,53.389999,62.900002,54.82,188.820007,362.429993,196.800003,69.199997,1774,64.599998,382.890015,79.610001,153.199997,97.43,57.73,72.970001,96.32,6472.47998
